Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs4313119-<b>G</b>,1 x 10-9,,0.7486,1.06,'-,[1.04-1.08],CASC8,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,8:127559610
rs45597035-<b>A</b>,3 x 10-9,,0.6506,1.06,'-,[1.04-1.08],KLF5,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,13:73075014
rs4901473-<b>G</b>,5 x 10-10,,0.378,1.06,'-,[1.04-1.08],"ATP5F1CP1, BMP4",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,14:53978439
rs556532366-<b>T</b>,9 x 10-6,(conditioned on lead SNPs in LD),0.0029,1.6,'-,[1.30-1.97],PLCB1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:8587424
rs55864876-<b>G</b>,3 x 10-6,,0.9184,1.08,'-,[1.05-1.12],ARHGAP42,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,11:100846405
rs6067417-<b>C</b>,4 x 10-11,,0.5635,1.06,'-,[1.04-1.08],"LINC01271, RN7SL636P",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:50367160
rs6091189-<b>T</b>,2 x 10-7,,0.1529,1.07,'-,[1.04-1.09],RIPOR3,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:50639748
rs61389091-<b>C</b>,1 x 10-18,,0.9606,1.23,'-,[1.18-1.29],CHRDL2,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,11:74716876
rs6469654-<b>C</b>,4 x 10-8,(conditioned on lead SNPs in LD),0.7712,1.07,'-,[1.04-1.10],EIF3H,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,8:116620726
rs7013278-<b>T</b>,2 x 10-56,,0.3761,1.15,'-,[1.13-1.17],"PCAT1, CASC8, POU5F1B",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,8:127402647
rs73975586-<b>A</b>,2 x 10-11,,0.8732,1.09,'-,[1.07-1.12],NXN,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,17:911003
rs745213-<b>G</b>,3 x 10-6,,0.8102,1.05,'-,[1.03-1.08],MAP2K5,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,15:67768051
rs7708610-<b>A</b>,4 x 10-9,(conditioned on lead SNPs in LD),0.3564,1.06,'-,[1.04-1.08],KRT18P56,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,5:40102341
rs78368589-<b>T</b>,9 x 10-12,,0.0597,1.14,'-,[1.10-1.18],SLC6A18,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,5:1240089
rs7946853-<b>C</b>,3 x 10-6,(conditioned on lead SNPs in LD),0.8624,1.06,'-,[1.04-1.09],CHRDL2,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,11:74698032
rs80077929-<b>T</b>,6 x 10-6,,0.1107,1.07,'-,[1.04-1.10],"ZNF619P1, TTC4P1",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,7:46054491
rs8020436-<b>A</b>,5 x 10-11,,0.4016,1.06,'-,[1.04-1.08],LINC01500,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,14:58741719
rs994308-<b>C</b>,5 x 10-18,,0.5939,1.08,'-,[1.06-1.10],CASC20,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:6622975
rs11087784-<b>G</b>,3 x 10-13,,0.1523,1.09,'-,[1.07-1.12],'-,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:7760329
rs11190164-<b>G</b>,7 x 10-15,,0.2626,1.08,'-,[1.06-1.10],"SLC25A28, NKX2-3",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,10:99591947
rs11196170-<b>A</b>,3 x 10-7,,0.2178,1.06,'-,[1.03-1.08],TCF7L2,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,10:112962862
rs11255841-<b>T</b>,2 x 10-21,,0.703,1.09,'-,[1.07-1.12],RNA5SP299,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,10:8697617
rs12149163-<b>T</b>,5 x 10-9,,0.4976,1.05,'-,[1.03-1.07],"LINC00917, LINC01081",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,16:86305709
rs12246635-<b>C</b>,5 x 10-12,,0.0983,1.1,'-,[1.07-1.14],VTI1A,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,10:112528860
rs12514517-<b>A</b>,4 x 10-21,,0.288,1.1,'-,[1.08-1.12],RNU1-150P,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,5:40279974
rs16892766-<b>C</b>,4 x 10-32,,0.0829,1.2,'-,[1.17-1.24],EIF3H,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,8:116618444
rs189583-<b>G</b>,1 x 10-22,,0.3298,1.1,'-,[1.08-1.12],CASC20,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:6395810
rs2250430-<b>T</b>,3 x 10-10,,0.7095,1.07,'-,[1.04-1.09],PLEKHG6,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,12:6312008
rs2735940-<b>G</b>,5 x 10-25,,0.4952,1.09,'-,[1.08-1.11],"MIR4457, TERT",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,5:1296371
rs3217810-<b>T</b>,4 x 10-19,,0.1253,1.13,'-,[1.10-1.17],CCND2,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,12:4279105
rs35107139-<b>C</b>,2 x 10-22,,0.4235,1.09,'-,[1.07-1.11],BMP4,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,14:53952388
rs35808169-<b>C</b>,2 x 10-11,,0.1721,1.08,'-,[1.06-1.11],CCND2-AS1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,12:4259441
rs4813802-<b>G</b>,7 x 10-14,,0.3561,1.07,'-,[1.05-1.09],LINC01713,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:6718948
rs4968127-<b>G</b>,1 x 10-12,,0.3684,1.07,'-,[1.05-1.09],NXN,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,17:906403
rs6063514-<b>C</b>,8 x 10-13,,0.6086,1.07,'-,[1.05-1.09],"COX6CP2, RN7SL636P",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:50438781
rs62042090-<b>T</b>,5 x 10-6,,0.2164,1.05,'-,[1.03-1.07],"LINC02188, FOXL1",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,16:86670343
rs62404966-<b>C</b>,3 x 10-9,,0.7623,1.06,'-,[1.04-1.09],BMP5,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,6:55847326
rs6983267-<b>G</b>,3 x 10-64,,0.5228,1.16,'-,[1.14-1.18],"PCAT1, CCAT2, CASC8, POU5F1B",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,8:127401060
rs704017-<b>G</b>,5 x 10-18,,0.5846,1.08,'-,[1.06-1.10],ZMIZ1-AS1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,10:79059375
rs7121958-<b>G</b>,1 x 10-20,,0.5105,1.08,'-,[1.07-1.10],POLD3,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,11:74568967
rs7300312-<b>C</b>,8 x 10-14,,0.5719,1.07,'-,[1.05-1.09],'-,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,12:115453117
rs10821907-<b>C</b>,5 x 10-10,,0.8276,1.08,'-,[1.05-1.10],"MIX23P2, A1CF",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,10:50888694
rs11874392-<b>A</b>,4 x 10-74,,0.545,1.17,'-,[1.15-1.19],SMAD7,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,18:48926786
rs12372718-<b>G</b>,2 x 10-23,,0.3924,1.09,'-,[1.07-1.11],ATF1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,12:50777307
rs13149359-<b>A</b>,1 x 10-8,,0.3663,1.05,'-,[1.03-1.07],'-,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,4:94017467
rs16878812-<b>A</b>,4 x 10-8,,0.8861,1.08,'-,[1.05-1.11],FKBP5,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,6:35601785
rs16969681-<b>T</b>,1 x 10-13,,0.0937,1.11,'-,[1.08-1.14],"SCG5, GREM1",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,15:32700910
rs17011141-<b>G</b>,6 x 10-16,,0.2087,1.09,'-,[1.07-1.12],LINC02257,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,1:221939292
rs1741640-<b>C</b>,1 x 10-26,,0.7652,1.12,'-,[1.10-1.15],LAMA5,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:62357358
rs174533-<b>G</b>,1 x 10-11,,0.6739,1.07,'-,[1.05-1.09],"MYRF, TMEM258",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,11:61781553
rs1963413-<b>A</b>,1 x 10-6,,0.6119,1.05,'-,[1.03-1.06],TMEM91,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,19:41365668
rs28840750-<b>T</b>,4 x 10-23,,0.948,1.21,'-,[1.17-1.26],RHPN2,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,19:33029021
rs3087967-<b>T</b>,2 x 10-31,,0.2911,1.12,'-,[1.10-1.14],C11orf53,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,11:111286111
rs3133285-<b>G</b>,6 x 10-10,,0.8209,1.07,'-,[1.05-1.10],EIF3H,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,8:116617172
rs10049390-<b>A</b>,4 x 10-9,,0.7228,1.06,'-,[1.04-1.08],SLCO2A1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,3:133982275
rs1078643-<b>A</b>,7 x 10-12,,0.7589,1.08,'-,[1.05-1.10],"TMEM220-AS1, TMEM238L",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,17:10803924
rs10980628-<b>C</b>,3 x 10-9,,0.2097,1.07,'-,[1.04-1.09],LPAR1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,9:110909123
rs11610543-<b>G</b>,1 x 10-9,,0.5139,1.05,'-,[1.04-1.07],LINC02450,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,12:42740389
rs11727676-<b>C</b>,3 x 10-8,,0.0946,1.09,'-,[1.06-1.12],HHIP,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,4:144737912
rs12144319-<b>C</b>,3 x 10-11,,0.2722,1.07,'-,[1.05-1.09],TTC22,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,1:54780362
rs1391441-<b>A</b>,2 x 10-8,,0.66,1.05,'-,[1.03-1.07],TET2,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,4:105207603
rs145364999-<b>T</b>,6 x 10-9,,0.9971,1.74,'-,[1.45-2.10],CHD1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,5:98870378
rs1537372-<b>G</b>,1 x 10-8,,0.5612,1.05,'-,[1.03-1.07],CDKN2B-AS1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,9:22103184
rs2738783-<b>T</b>,5 x 10-8,,0.2109,1.06,'-,[1.04-1.08],"RTEL1-TNFRSF6B, RTEL1",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:63677259
rs34405347-<b>T</b>,3 x 10-8,,0.9002,1.09,'-,[1.05-1.12],"COL15A1, NME2P3",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,9:98917470
rs34797592-<b>T</b>,4 x 10-10,,0.1153,1.09,'-,[1.06-1.12],KLF2-DT,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,19:16306387
rs4360494-<b>G</b>,4 x 10-9,,0.4654,1.05,'-,[1.04-1.07],"RNU6-510P, SF3A3",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,1:37990219
rs448513-<b>C</b>,4 x 10-8,,0.3385,1.05,'-,[1.03-1.07],TANC1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,2:159108040
rs4759277-<b>A</b>,9 x 10-9,,0.3442,1.05,'-,[1.04-1.07],LRP1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,12:57139907
rs6031311-<b>T</b>,7 x 10-9,,0.7639,1.06,'-,[1.04-1.08],TOX2,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:44037835
rs73068325-<b>T</b>,4 x 10-8,,0.1815,1.07,'-,[1.04-1.09],"MZF1, MZF1-AS1",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,19:58567729
rs7333607-<b>G</b>,6 x 10-13,,0.2285,1.08,'-,[1.06-1.10],'-,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,Mapping not available
rs8000189-<b>T</b>,2 x 10-9,,0.64,1.06,'-,[1.04-1.08],COL4A2,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,13:110423534
rs983318-<b>A</b>,6 x 10-9,,0.2451,1.06,'-,[1.04-1.08],LINC00511,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,17:72417112
rs9930005-<b>C</b>,2 x 10-8,,0.4381,1.05,'-,[1.03-1.07],'-,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,16:80009361
rs35470271-<b>G</b>,1 x 10-16,,0.154,1.1,'-,[1.08-1.13],'-,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,3:40873748
rs3731861-<b>T</b>,2 x 10-11,,0.6295,1.06,'-,[1.04-1.08],PNKD,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,2:218326533
rs377429877-<b>C</b>,3 x 10-7,,0.6117,1.05,'-,[1.03-1.07],'-,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,13:33518028
rs4976270-<b>C</b>,5 x 10-15,,0.5501,1.07,'-,[1.05-1.09],C5orf66,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,5:135131530
rs55990915-<b>A</b>,2 x 10-6,,0.131,1.07,'-,[1.04-1.09],NOS1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,12:117325504
rs58658771-<b>A</b>,6 x 10-37,,0.1937,1.15,'-,[1.13-1.18],"GREM1, SCG5",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,15:32709533
rs597808-<b>G</b>,3 x 10-16,,0.5166,1.08,'-,[1.06-1.10],ATXN2,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,12:111535554
rs6058093-<b>C</b>,3 x 10-7,,0.4942,1.05,'-,[1.03-1.06],PIGU,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:34625392
rs6066825-<b>A</b>,6 x 10-15,,0.6448,1.07,'-,[1.06-1.09],PREX1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,20:48723580
rs6678517-<b>A</b>,2 x 10-16,,0.5898,1.08,'-,[1.06-1.09],LAMC1,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,1:183033504
rs6781752-<b>A</b>,7 x 10-8,,0.205,1.06,'-,[1.04-1.08],SLC25A26,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,3:66314739
rs7160450-<b>T</b>,4 x 10-10,,0.3778,1.06,'-,[1.04-1.08],"BMP4, ATP5F1CP1",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,14:53990513
rs755229494-<b>G</b>,2 x 10-12,,0.0011,1.87,'-,[1.57-2.23],APC,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,5:112761654
rs9470361-<b>A</b>,9 x 10-8,,0.2488,1.06,'-,[1.03-1.08],"Y_RNA, RNU1-88P",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,6:36655602
rs9876206-<b>C</b>,8 x 10-6,,0.7507,1.05,'-,[1.03-1.07],LRRC34,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,3:169799648
rs9924886-<b>A</b>,3 x 10-8,,0.7321,1.06,'-,[1.04-1.08],CDH3,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,16:68710036
rs12672022-<b>T</b>,3 x 10-8,,0.8387,1.07,'-,[1.04-1.09],"TBRG4, NACAD",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,7:45096824
rs17094983-<b>G</b>,5 x 10-11,,0.8809,1.09,'-,[1.06-1.12],LINC01500,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,14:58722643
rs2186607-<b>T</b>,1 x 10-9,,0.5071,1.05,'-,[1.04-1.07],TRPC6,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,11:101785666
rs56324967-<b>C</b>,1 x 10-13,,0.6602,1.07,'-,[1.05-1.09],SMAD3,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,15:67110486
rs72942485-<b>G</b>,2 x 10-8,,0.9781,1.19,'-,[1.12-1.26],BOC,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,3:113280713
rs75954926-<b>G</b>,3 x 10-18,,0.647,1.09,'-,[1.07-1.11],'-,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,Mapping not available
rs78341008-<b>C</b>,3 x 10-10,,0.0692,1.12,'-,[1.08-1.16],"RNU4-10P, RNY1P8",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,13:73217417
rs9271695-<b>G</b>,1 x 10-13,,0.8044,1.09,'-,[1.07-1.12],"HLA-DQA1, HLA-DRB1",Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,6:32625303
rs983402-<b>T</b>,8 x 10-12,,0.3151,1.07,'-,[1.05-1.09],PKP4,Colorectal cancer or advanced adenoma,"colorectal cancer, colorectal adenoma",GCST007856,2:198916862
rs17112758-<b>A</b>,2 x 10-6,,0.174,1.29,'-,[NR],'-,Irritable bowel syndrome,irritable bowel syndrome,GCST006535,1:55758307
rs72987295-<b>A</b>,3 x 10-6,,0.246,1.67,'-,[NR],S1PR1,Irritable bowel syndrome,irritable bowel syndrome,GCST006535,1:101158974
rs7427882-<b>?</b>,5 x 10-6,,0.752,1.2987013,'-,[NR],RBMS3,Irritable bowel syndrome,irritable bowel syndrome,GCST006535,3:30043731
rs2366846-<b>A</b>,5 x 10-6,,0.177,1.4,'-,[NR],FHIT,Irritable bowel syndrome,irritable bowel syndrome,GCST006535,3:59720168
rs7802995-<b>?</b>,4 x 10-6,,0.774,1.3888888,'-,[NR],STK17A,Irritable bowel syndrome,irritable bowel syndrome,GCST006535,7:43605834
rs6973126-<b>C</b>,3 x 10-6,,0.486,1.22,'-,[NR],ASB4,Irritable bowel syndrome,irritable bowel syndrome,GCST006535,7:95501905
rs10424110-<b>G</b>,5 x 10-6,,0.273,1.66,'-,[NR],FAM187B2P,Irritable bowel syndrome,irritable bowel syndrome,GCST006535,19:35232920
rs4970469-<b>G</b>,1 x 10-6,,0.9,1.52,'-,[1.29-1.81],OSTCP2,Aggressive periodontitis,aggressive periodontitis,GCST004303,1:26986325
rs1122900-<b>A</b>,8 x 10-7,,0.4,1.27,'-,[1.16-1.40],SLC1A3,Aggressive periodontitis,aggressive periodontitis,GCST004303,5:36689079
rs2070901-<b>T</b>,4 x 10-6,,0.24,1.29,'-,[1.16-1.44],FCER1G,Aggressive periodontitis,aggressive periodontitis,GCST004303,1:161215268
