Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs2412099-<b>?</b>,1 x 10-8,,NR,'-,'-,'-,"PHB, ZNF652",Asthma (adult onset),adult onset asthma,GCST009842,17:49391824
rs117710327-<b>?</b>,7 x 10-15,,NR,'-,'-,'-,"CEBPA, SLC7A10",Asthma (adult onset),adult onset asthma,GCST009842,19:33235672
rs56045941-<b>?</b>,4 x 10-10,,NR,'-,'-,'-,RUNX1,Asthma (adult onset),adult onset asthma,GCST009842,21:35049034
rs6681149-<b>G</b>,7 x 10-6,,NR,'-,'-,'-,COL16A1,Asthma (adult onset),adult onset asthma,GCST009842,1:31699492
rs4616071-<b>C</b>,1 x 10-6,,NR,'-,'-,'-,"SIK2, LAYN",Asthma (adult onset),adult onset asthma,GCST009842,11:111570140
rs1787663-<b>C</b>,6 x 10-6,,NR,'-,'-,'-,SCYL1,Asthma (adult onset),adult onset asthma,GCST009842,11:65527359
rs4842921-<b>G</b>,3 x 10-6,,NR,'-,'-,'-,ADAMTSL3,Asthma (adult onset),adult onset asthma,GCST009842,15:83887871
rs111365807-<b>G</b>,4 x 10-7,,NR,'-,'-,'-,UNC13D,Asthma (adult onset),adult onset asthma,GCST009842,17:75829382
rs8103278-<b>G</b>,2 x 10-6,,NR,'-,'-,'-,FOXA3,Asthma (adult onset),adult onset asthma,GCST009842,19:45867123
rs72836344-<b>G</b>,2 x 10-6,,NR,'-,'-,'-,"ACOXL, MIR4435-2HG",Asthma (adult onset),adult onset asthma,GCST009842,2:111117122
rs7670374-<b>G</b>,4 x 10-6,,NR,'-,'-,'-,RNU6-1252P,Asthma (adult onset),adult onset asthma,GCST009842,4:52437952
rs6900923-<b>C</b>,4 x 10-6,,NR,'-,'-,'-,PLAGL1,Asthma (adult onset),adult onset asthma,GCST009842,6:143977063
rs9391997-<b>G</b>,7 x 10-11,,0.527,1.102,'-,[1.070-1.135],IRF4,Asthma (childhood onset),childhood onset asthma,GCST007995,6:409119
rs1321859-<b>C</b>,9 x 10-10,,0.649,1.102,'-,[1.068-1.136],"BACH2, MIR4464",Asthma (childhood onset),childhood onset asthma,GCST007995,6:90301954
rs4473914-<b>T</b>,9 x 10-9,,0.604,1.092,'-,[1.060-1.125],ITGB8,Asthma (childhood onset),childhood onset asthma,GCST007995,7:20386640
rs34880821-<b>A</b>,5 x 10-10,,0.283,1.106,'-,[1.071-1.141],"MTCYBP42, IL6",Asthma (childhood onset),childhood onset asthma,GCST007995,7:22735831
rs917115-<b>C</b>,2 x 10-9,,0.208,1.112,'-,[1.074-1.152],JAZF1,Asthma (childhood onset),childhood onset asthma,GCST007995,7:28132967
rs13277355-<b>A</b>,2 x 10-10,,0.274,1.11,'-,[1.075-1.146],"PVT1, MYC",Asthma (childhood onset),childhood onset asthma,GCST007995,8:127765473
rs117137535-<b>A</b>,4 x 10-9,,0.026,1.307,'-,[1.195-1.429],ARRDC1,Asthma (childhood onset),childhood onset asthma,GCST007995,9:137605991
rs992969-<b>A</b>,7 x 10-42,,0.252,1.248,'-,[1.209-1.289],"IL33, GTF3AP1",Asthma (childhood onset),childhood onset asthma,GCST007995,9:6209697
rs1723018-<b>?</b>,8 x 10-6,,NR,'-,'-,'-,CD247,Asthma (childhood onset),childhood onset asthma,GCST007995,1:167464183
rs7705042-<b>?</b>,4 x 10-7,,NR,'-,'-,'-,NDFIP1,Asthma (childhood onset),childhood onset asthma,GCST007995,5:142112854
rs6461503-<b>?</b>,9 x 10-8,,NR,'-,'-,'-,EEF1A1P27,Asthma (childhood onset),childhood onset asthma,GCST007995,7:20521373
rs1623866-<b>?</b>,9 x 10-6,,NR,'-,'-,'-,ARFRP1,Asthma (childhood onset),childhood onset asthma,GCST007995,20:63701670
rs10208293-<b>G</b>,4 x 10-38,,0.73,1.14,'-,'-,"IL1RL1, IL18R1",Asthma (childhood onset),childhood onset asthma,GCST007995,2:102349850
rs928413-<b>G</b>,2 x 10-40,,0.25,1.19,'-,'-,"GTF3AP1, IL33",Asthma (childhood onset),childhood onset asthma,GCST007995,9:6213387
rs9901146-<b>G</b>,8 x 10-99,,0.51,1.18,'-,'-,"ZPBP2, GSDMB",Asthma (childhood onset),childhood onset asthma,GCST007995,17:39887090
rs2066844-<b>T</b>,4 x 10-8,,0.048,1.194,'-,[1.121-1.272],NOD2,Asthma (childhood onset),childhood onset asthma,GCST007995,16:50712015
rs4795399-<b>T</b>,1 x 10-111,,0.529,1.406,'-,[1.365-1.448],GSDMB,Asthma (childhood onset),childhood onset asthma,GCST007995,17:39905186
rs8066625-<b>A</b>,5 x 10-9,,0.1,1.151,'-,[1.098-1.206],STAT5B,Asthma (childhood onset),childhood onset asthma,GCST007995,17:42238611
rs56308324-<b>T</b>,3 x 10-9,,0.132,1.132,'-,[1.086-1.180],TBX21,Asthma (childhood onset),childhood onset asthma,GCST007995,17:47741840
rs28406364-<b>T</b>,1 x 10-11,,0.377,1.108,'-,[1.076-1.142],"ZNF652, PHB",Asthma (childhood onset),childhood onset asthma,GCST007995,17:49377145
rs4574025-<b>T</b>,9 x 10-9,,0.535,1.09,'-,[1.058-1.122],TNFRSF11A,Asthma (childhood onset),childhood onset asthma,GCST007995,18:62342581
rs12964116-<b>G</b>,3 x 10-16,,0.036,1.336,'-,[1.247-1.432],SERPINB7,Asthma (childhood onset),childhood onset asthma,GCST007995,18:63775385
rs4807630-<b>T</b>,2 x 10-8,,0.308,1.093,'-,[1.060-1.128],SBNO2,Asthma (childhood onset),childhood onset asthma,GCST007995,19:1170446
rs10414065-<b>C</b>,6 x 10-9,,0.934,1.207,'-,[1.133-1.287],"SLC7A10, CEBPA",Asthma (childhood onset),childhood onset asthma,GCST007995,19:33230549
rs10175070-<b>G</b>,4 x 10-12,,0.251,1.122,'-,[1.086-1.160],CCL20,Asthma (childhood onset),childhood onset asthma,GCST007995,2:227805859
rs34290285-<b>G</b>,2 x 10-20,,0.745,1.177,'-,[1.137-1.219],D2HGDH,Asthma (childhood onset),childhood onset asthma,GCST007995,2:241759225
rs13416555-<b>C</b>,2 x 10-13,,0.705,1.13,'-,[1.094-1.167],LINC00299,Asthma (childhood onset),childhood onset asthma,GCST007995,2:8301605
rs35570272-<b>T</b>,3 x 10-10,,0.396,1.1,'-,[1.068-1.133],GLB1,Asthma (childhood onset),childhood onset asthma,GCST007995,3:33006170
rs2069763-<b>A</b>,2 x 10-14,,0.334,1.126,'-,[1.092-1.160],IL2,Asthma (childhood onset),childhood onset asthma,GCST007995,4:122456327
rs5743618-<b>C</b>,3 x 10-32,,0.774,1.249,'-,[1.203-1.295],TLR1,Asthma (childhood onset),childhood onset asthma,GCST007995,4:38797027
rs1837253-<b>C</b>,2 x 10-27,,0.74,1.211,'-,[1.169-1.253],TSLP,Asthma (childhood onset),childhood onset asthma,GCST007995,5:111066174
rs2051809-<b>A</b>,3 x 10-22,,0.247,1.175,'-,[1.137-1.214],KIF3A,Asthma (childhood onset),childhood onset asthma,GCST007995,5:132721182
rs16903574-<b>G</b>,9 x 10-16,,0.077,1.236,'-,[1.174-1.302],OTULINL,Asthma (childhood onset),childhood onset asthma,GCST007995,5:14610200
rs10036789-<b>G</b>,5 x 10-8,,0.46,1.085,'-,[1.054-1.117],"YBX1P5, PTCD2",Asthma (childhood onset),childhood onset asthma,GCST007995,5:72400091
rs7518129-<b>G</b>,2 x 10-11,,0.31,1.111,'-,[1.077-1.146],TNFSF4,Asthma (childhood onset),childhood onset asthma,GCST007995,1:173194429
rs12023876-<b>G</b>,1 x 10-9,,0.668,1.102,'-,[1.068-1.137],ADORA1,Asthma (childhood onset),childhood onset asthma,GCST007995,1:203124073
rs943451-<b>T</b>,8 x 10-14,,0.318,1.125,'-,[1.091-1.161],PRKCQ,Asthma (childhood onset),childhood onset asthma,GCST007995,10:6579811
rs7894791-<b>C</b>,9 x 10-11,,0.587,1.103,'-,[1.071-1.137],"CHCHD3P1, KRT8P37",Asthma (childhood onset),childhood onset asthma,GCST007995,10:8549406
rs1775554-<b>A</b>,3 x 10-13,,0.577,1.117,'-,[1.084-1.150],LINC02676,Asthma (childhood onset),childhood onset asthma,GCST007995,10:9012377
rs12365699-<b>G</b>,2 x 10-13,,0.833,1.167,'-,[1.120-1.216],"CXCR5, Y_RNA",Asthma (childhood onset),childhood onset asthma,GCST007995,11:118872577
rs479844-<b>G</b>,1 x 10-11,,0.555,1.106,'-,[1.074-1.139],"AP5B1, OVOL1",Asthma (childhood onset),childhood onset asthma,GCST007995,11:65784486
rs61894547-<b>T</b>,2 x 10-39,,0.052,1.463,'-,[1.382-1.548],EMSY,Asthma (childhood onset),childhood onset asthma,GCST007995,11:76537586
rs7936312-<b>T</b>,5 x 10-33,,0.477,1.194,'-,[1.160-1.230],"LINC02757, EMSY",Asthma (childhood onset),childhood onset asthma,GCST007995,11:76582682
rs10774625-<b>G</b>,2 x 10-8,,0.504,1.087,'-,[1.056-1.119],ATXN2,Asthma (childhood onset),childhood onset asthma,GCST007995,12:111472415
rs62623446-<b>T</b>,1 x 10-10,,0.072,1.188,'-,[1.127-1.252],TESPA1,Asthma (childhood onset),childhood onset asthma,GCST007995,12:54974507
rs705699-<b>A</b>,1 x 10-11,,0.425,1.106,'-,[1.074-1.139],RAB5B,Asthma (childhood onset),childhood onset asthma,GCST007995,12:55991020
rs3122929-<b>T</b>,7 x 10-17,,0.404,1.134,'-,[1.101-1.167],STAT6,Asthma (childhood onset),childhood onset asthma,GCST007995,12:57115319
rs11178648-<b>C</b>,4 x 10-8,,0.592,1.087,'-,[1.055-1.120],TSPAN8,Asthma (childhood onset),childhood onset asthma,GCST007995,12:71139430
rs1887704-<b>G</b>,5 x 10-13,,0.681,1.124,'-,[1.089-1.161],UBAC2,Asthma (childhood onset),childhood onset asthma,GCST007995,13:99322238
rs1950897-<b>C</b>,1 x 10-8,,0.287,1.096,'-,[1.062-1.131],RAD51B,Asthma (childhood onset),childhood onset asthma,GCST007995,14:68293424
rs11071559-<b>C</b>,3 x 10-15,,0.872,1.205,'-,[1.151-1.262],RORA,Asthma (childhood onset),childhood onset asthma,GCST007995,15:60777789
rs56062135-<b>T</b>,3 x 10-26,,0.237,1.194,'-,[1.156-1.234],SMAD3,Asthma (childhood onset),childhood onset asthma,GCST007995,15:67163292
rs35032408-<b>T</b>,5 x 10-14,,0.785,1.152,'-,[1.111-1.195],CLEC16A,Asthma (childhood onset),childhood onset asthma,GCST007995,16:11121567
rs3785356-<b>T</b>,6 x 10-13,,0.297,1.122,'-,[1.087-1.157],IL4R,Asthma (childhood onset),childhood onset asthma,GCST007995,16:27337847
rs12699415-<b>A</b>,9 x 10-20,,0.42,1.28,'-,[1.21-1.35],MAD1L1,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,7:1869843
rs28513081-<b>A</b>,2 x 10-11,,0.572,1.2048193,'-,[1.14-1.27],DEPTOR,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,8:119921886
rs537322302-<b>G</b>,6 x 10-7,,0.003,3.85,'-,[2.27-6.54],HECTD2,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,10:91511259
rs41308092-<b>A</b>,2 x 10-10,,0.021,1.82,'-,[1.51-2.19],"RTEL1-TNFRSF6B, RTEL1",Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,20:63693038
rs2077551-<b>T</b>,3 x 10-16,,0.814,1.4084507,'-,[1.3-1.54],KANSL1,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,17:46137522
rs7725218-<b>G</b>,2 x 10-20,,0.675,1.3888888,'-,[1.3-1.49],TERT,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,5:1282299
rs9577395-<b>C</b>,1 x 10-10,,0.793,1.2987013,'-,[1.2-1.41],ATP11A,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,13:112880670
rs59424629-<b>T</b>,7 x 10-16,,0.539,1.2987013,'-,[1.22-1.41],IVD,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,15:40428343
rs2013701-<b>G</b>,3 x 10-13,,0.513,1.2820514,'-,[1.19-1.35],FAM13A,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,4:88963935
rs11191865-<b>A</b>,9 x 10-6,,0.491,1.16,'-,[1.09-1.24],STN1,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,10:103913084
rs62023891-<b>A</b>,1 x 10-10,,0.3,1.27,'-,[1.18-1.36],AKAP13,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,15:85553985
rs2897075-<b>T</b>,3 x 10-14,,0.391,1.3,'-,[1.21-1.38],ZKSCAN1,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,7:100032719
rs12696304-<b>G</b>,7 x 10-13,,0.279,1.31,'-,[1.21-1.40],"TERC, RNU6-637P",Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,3:169763483
rs12610495-<b>G</b>,3 x 10-12,,0.305,1.31,'-,[1.22-1.42],DPP9,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,19:4717660
rs2076295-<b>G</b>,3 x 10-30,,0.469,1.46,'-,[1.37-1.56],DSP,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,6:7562999
rs35705950-<b>T</b>,1 x 10-203,,0.149,4.84,'-,[4.37-5.36],"MUC5B, MUC5AC",Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,11:1219991
rs78238620-<b>A</b>,4 x 10-14,,0.053,1.54,'-,[1.38-1.73],KIF15,Idiopathic pulmonary fibrosis,idiopathic pulmonary fibrosis,GCST009758,3:44860894
rs72836349-<b>T</b>,1 x 10-18,,NR,'-,'-,'-,"BCL2L11, MIR4435-2HG",Adult onset asthma and/or waist-to-hip ratio adjusted for BMI,"BMI-adjusted waist-hip ratio, adult onset asthma",GCST009865,2:111134218
rs1787663-<b>C</b>,6 x 10-10,,NR,'-,'-,'-,SCYL1,Adult onset asthma and/or waist-to-hip ratio adjusted for BMI,"BMI-adjusted waist-hip ratio, adult onset asthma",GCST009865,11:65527359
rs4616071-<b>C</b>,6 x 10-12,,NR,'-,'-,'-,"SIK2, LAYN",Adult onset asthma and/or waist-to-hip ratio adjusted for BMI,"BMI-adjusted waist-hip ratio, adult onset asthma",GCST009865,11:111570140
rs10152595-<b>C</b>,3 x 10-20,,NR,'-,'-,'-,SMAD3,Adult onset asthma and/or waist-to-hip ratio adjusted for BMI,"BMI-adjusted waist-hip ratio, adult onset asthma",GCST009865,15:67183150
rs4842921-<b>G</b>,8 x 10-11,,NR,'-,'-,'-,ADAMTSL3,Adult onset asthma and/or waist-to-hip ratio adjusted for BMI,"BMI-adjusted waist-hip ratio, adult onset asthma",GCST009865,15:83887871
rs8103278-<b>G</b>,1 x 10-11,,NR,'-,'-,'-,FOXA3,Adult onset asthma and/or waist-to-hip ratio adjusted for BMI,"BMI-adjusted waist-hip ratio, adult onset asthma",GCST009865,19:45867123
rs174583-<b>C</b>,4 x 10-17,,NR,'-,'-,'-,FADS2,Adult onset asthma or fasting glucose levels,"adult onset asthma, fasting blood glucose measurement",GCST009848,11:61842278
rs34211819-<b>A</b>,4 x 10-9,,0.35,0.73,'-,[0.66-0.81],TNS3,Lung cancer prognosis in former smokers,"smoking status measurement, non-small cell lung carcinoma, disease prognosis measurement",GCST90014045,7:47499913
rs1143149-<b>G</b>,1 x 10-8,,0.34,1.36,'-,[1.22-1.51],SEPTIN7,Lung cancer prognosis in former smokers,"smoking status measurement, non-small cell lung carcinoma, disease prognosis measurement",GCST90014045,7:35888665
rs34290285-<b>?</b>,2 x 10-34,,NR,'-,'-,'-,D2HGDH,Asthma (childhood onset),childhood onset asthma,GCST009841,2:241759225
rs12469459-<b>?</b>,5 x 10-12,,NR,'-,'-,'-,GAL3ST2,Asthma (childhood onset),childhood onset asthma,GCST009841,2:241776965
rs1007027-<b>?</b>,6 x 10-14,,NR,'-,'-,'-,IL1R1,Asthma (childhood onset),childhood onset asthma,GCST009841,2:102115136
rs874953-<b>?</b>,7 x 10-10,,NR,'-,'-,'-,IL1R1,Asthma (childhood onset),childhood onset asthma,GCST009841,2:102113414
rs3917339-<b>?</b>,3 x 10-9,,NR,'-,'-,'-,IL1R1,Asthma (childhood onset),childhood onset asthma,GCST009841,2:102165764
rs72823641-<b>?</b>,7 x 10-60,,NR,'-,'-,'-,"IL1RL1, IL18R1",Asthma (childhood onset),childhood onset asthma,GCST009841,2:102319699
rs2302621-<b>?</b>,1 x 10-19,,NR,'-,'-,'-,IL1RL2,Asthma (childhood onset),childhood onset asthma,GCST009841,2:102225664
rs12470864-<b>?</b>,3 x 10-28,,NR,'-,'-,'-,"IL1RL1, FAM183DP",Asthma (childhood onset),childhood onset asthma,GCST009841,2:102309902
rs13416555-<b>?</b>,5 x 10-15,,NR,'-,'-,'-,LINC00299,Asthma (childhood onset),childhood onset asthma,GCST009841,2:8301605
rs13022699-<b>?</b>,1 x 10-10,,NR,'-,'-,'-,MAP4K4,Asthma (childhood onset),childhood onset asthma,GCST009841,2:101671373
rs17775170-<b>?</b>,1 x 10-13,,NR,'-,'-,'-,SLC9A2,Asthma (childhood onset),childhood onset asthma,GCST009841,2:102635468
rs10209131-<b>?</b>,3 x 10-12,,NR,'-,'-,'-,"SLC9A4, SLC9A2",Asthma (childhood onset),childhood onset asthma,GCST009841,2:102593137
rs72825929-<b>?</b>,8 x 10-10,,NR,'-,'-,'-,"IL18RAP, SLC9A4",Asthma (childhood onset),childhood onset asthma,GCST009841,2:102470626
rs72825990-<b>?</b>,3 x 10-16,,NR,'-,'-,'-,"SLC9A4, SLC9A2",Asthma (childhood onset),childhood onset asthma,GCST009841,2:102562489
rs1811711-<b>?</b>,2 x 10-10,,NR,'-,'-,'-,CCL20,Asthma (childhood onset),childhood onset asthma,GCST009841,2:227805760
rs79337446-<b>?</b>,3 x 10-10,,NR,'-,'-,'-,GLB1,Asthma (childhood onset),childhood onset asthma,GCST009841,3:33047293
rs2999076-<b>?</b>,2 x 10-9,,NR,'-,'-,'-,EEFSEC,Asthma (childhood onset),childhood onset asthma,GCST009841,3:128239849
rs9828592-<b>?</b>,9 x 10-15,,NR,'-,'-,'-,GLB1,Asthma (childhood onset),childhood onset asthma,GCST009841,3:33002847
rs13097957-<b>?</b>,2 x 10-8,,NR,'-,'-,'-,"SSR3, TIPARP-AS1",Asthma (childhood onset),childhood onset asthma,GCST009841,3:156638368
rs13099273-<b>?</b>,1 x 10-26,,NR,'-,'-,'-,LPP,Asthma (childhood onset),childhood onset asthma,GCST009841,3:188415730
rs55661102-<b>?</b>,2 x 10-10,,NR,'-,'-,'-,LPP,Asthma (childhood onset),childhood onset asthma,GCST009841,3:188683350
rs7626218-<b>?</b>,2 x 10-10,,NR,'-,'-,'-,TBL1XR1,Asthma (childhood onset),childhood onset asthma,GCST009841,3:177134250
rs62324212-<b>?</b>,3 x 10-13,,NR,'-,'-,'-,IL21-AS1,Asthma (childhood onset),childhood onset asthma,GCST009841,4:122639784
rs45613035-<b>?</b>,9 x 10-12,,NR,'-,'-,'-,KIAA1109,Asthma (childhood onset),childhood onset asthma,GCST009841,4:122219915
rs2069772-<b>?</b>,8 x 10-11,,NR,'-,'-,'-,IL2,Asthma (childhood onset),childhood onset asthma,GCST009841,4:122451978
rs34492353-<b>?</b>,6 x 10-12,,NR,'-,'-,'-,NFKBIL1,Asthma (childhood onset),childhood onset asthma,GCST009841,6:31552881
rs4647195-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,LTA,Asthma (childhood onset),childhood onset asthma,GCST009841,6:31573180
rs2855812-<b>?</b>,2 x 10-10,,NR,'-,'-,'-,MICB,Asthma (childhood onset),childhood onset asthma,GCST009841,6:31504943
rs78546106-<b>?</b>,6 x 10-11,,NR,'-,'-,'-,"TSBP1-AS1, TSBP1",Asthma (childhood onset),childhood onset asthma,GCST009841,6:32337461
rs35342892-<b>?</b>,2 x 10-9,,NR,'-,'-,'-,ATG5,Asthma (childhood onset),childhood onset asthma,GCST009841,6:106165888
rs9372120-<b>?</b>,2 x 10-9,,NR,'-,'-,'-,ATG5,Asthma (childhood onset),childhood onset asthma,GCST009841,6:106219660
rs207270-<b>?</b>,5 x 10-9,,NR,'-,'-,'-,BACH2,Asthma (childhood onset),childhood onset asthma,GCST009841,6:90119163
rs6908626-<b>?</b>,5 x 10-15,,NR,'-,'-,'-,BACH2,Asthma (childhood onset),childhood onset asthma,GCST009841,6:90296024
rs62407927-<b>?</b>,5 x 10-9,,NR,'-,'-,'-,"GGNBP1, ZBTB9",Asthma (childhood onset),childhood onset asthma,GCST009841,6:33472004
rs116835963-<b>?</b>,2 x 10-10,,NR,'-,'-,'-,"TSBP1-AS1, HLA-DRA",Asthma (childhood onset),childhood onset asthma,GCST009841,6:32409276
rs9270911-<b>?</b>,1 x 10-27,,NR,'-,'-,'-,"HLA-DQA1, HLA-DRB1",Asthma (childhood onset),childhood onset asthma,GCST009841,6:32604425
rs34104805-<b>?</b>,4 x 10-17,,NR,'-,'-,'-,"HLA-DQA1, HLA-DRB1",Asthma (childhood onset),childhood onset asthma,GCST009841,6:32621440
rs73730372-<b>?</b>,9 x 10-26,,NR,'-,'-,'-,"HLA-DRB1, HLA-DQA1",Asthma (childhood onset),childhood onset asthma,GCST009841,6:32616804
rs2395141-<b>?</b>,3 x 10-10,,NR,'-,'-,'-,"TSBP1, TSBP1-AS1",Asthma (childhood onset),childhood onset asthma,GCST009841,6:32314291
rs34853064-<b>?</b>,6 x 10-9,,NR,'-,'-,'-,"NAPGP2, MUC21",Asthma (childhood onset),childhood onset asthma,GCST009841,6:30977848
rs13203830-<b>?</b>,8 x 10-10,,NR,'-,'-,'-,"HLA-A, HLA-U",Asthma (childhood onset),childhood onset asthma,GCST009841,6:29941027
rs41288889-<b>?</b>,2 x 10-9,,NR,'-,'-,'-,HLA-DQA2,Asthma (childhood onset),childhood onset asthma,GCST009841,6:32744232
rs35449774-<b>?</b>,2 x 10-16,,NR,'-,'-,'-,"HLA-DPA1, HLA-DOA",Asthma (childhood onset),childhood onset asthma,GCST009841,6:33063835
rs3130169-<b>?</b>,2 x 10-8,,NR,'-,'-,'-,"HLA-DPB1, HLA-DPA1",Asthma (childhood onset),childhood onset asthma,GCST009841,6:33080325
rs41316204-<b>?</b>,2 x 10-12,,NR,'-,'-,'-,HLA-DQB1,Asthma (childhood onset),childhood onset asthma,GCST009841,6:32666988
rs11751024-<b>?</b>,9 x 10-35,,NR,'-,'-,'-,"HLA-DQA1, HLA-DRB1",Asthma (childhood onset),childhood onset asthma,GCST009841,6:32618459
rs9275241-<b>?</b>,2 x 10-13,,NR,'-,'-,'-,"HLA-DQB1, MTCO3P1",Asthma (childhood onset),childhood onset asthma,GCST009841,6:32692964
rs9273012-<b>?</b>,3 x 10-16,,NR,'-,'-,'-,HLA-DQA1,Asthma (childhood onset),childhood onset asthma,GCST009841,6:32643864
rs9275602-<b>?</b>,8 x 10-10,,NR,'-,'-,'-,"HLA-DQB3, MTCO3P1",Asthma (childhood onset),childhood onset asthma,GCST009841,6:32715035
rs6905736-<b>?</b>,1 x 10-8,,NR,'-,'-,'-,ID4,Asthma (childhood onset),childhood onset asthma,GCST009841,6:19843536
rs12965763-<b>?</b>,4 x 10-11,,NR,1.059,'-,[1.04-1.08],POLI,Asthma (childhood onset),childhood onset asthma,GCST007800,18:54290038
rs274943-<b>?</b>,3 x 10-16,,NR,1.062,'-,[1.05-1.08],SUMO2P2,Asthma (childhood onset),childhood onset asthma,GCST007800,9:23585841
rs140522418-<b>?</b>,4 x 10-10,,NR,1.062,'-,[1.04-1.08],LINC02098,Asthma (childhood onset),childhood onset asthma,GCST007800,11:128302942
rs943451-<b>?</b>,4 x 10-15,,NR,1.063,'-,[1.05-1.08],PRKCQ,Asthma (childhood onset),childhood onset asthma,GCST007800,10:6579811
rs149317277-<b>?</b>,8 x 10-17,,NR,1.064,'-,[1.05-1.08],ITGB8,Asthma (childhood onset),childhood onset asthma,GCST007800,7:20384301
rs2918302-<b>?</b>,5 x 10-10,,NR,1.064,'-,[1.04-1.08],NFILZ,Asthma (childhood onset),childhood onset asthma,GCST007800,19:8675909
rs9893132-<b>?</b>,3 x 10-17,,NR,1.065,'-,[1.05-1.08],"CCR7, SMARCE1",Asthma (childhood onset),childhood onset asthma,GCST007800,17:40598769
rs17144046-<b>?</b>,3 x 10-15,,NR,1.066,'-,[1.05-1.08],"CHCHD3P1, KRT8P37",Asthma (childhood onset),childhood onset asthma,GCST007800,10:8564051
rs11065979-<b>?</b>,5 x 10-18,,NR,1.066,'-,[1.05-1.08],"BRAP, ATXN2-AS",Asthma (childhood onset),childhood onset asthma,GCST007800,12:111621753
rs6927172-<b>?</b>,3 x 10-13,,NR,1.067,'-,[1.05-1.08],LINC02539,Asthma (childhood onset),childhood onset asthma,GCST007800,6:137681038
rs1716183-<b>?</b>,4 x 10-11,,NR,1.067,'-,[1.05-1.09],PITPNM2,Asthma (childhood onset),childhood onset asthma,GCST007800,12:123150549
rs1655558-<b>?</b>,2 x 10-18,,NR,1.068,'-,[1.05-1.08],ITPKA,Asthma (childhood onset),childhood onset asthma,GCST007800,15:41495387
rs67551275-<b>?</b>,4 x 10-18,,NR,1.069,'-,[1.05-1.08],SPSB1,Asthma (childhood onset),childhood onset asthma,GCST007800,1:9296617
rs113092121-<b>?</b>,3 x 10-20,,NR,1.07,'-,[1.06-1.08],KIF11,Asthma (childhood onset),childhood onset asthma,GCST007800,10:92624757
rs9895436-<b>?</b>,6 x 10-20,,NR,1.07,'-,[1.06-1.08],"ARHGAP27, RNA5SP443",Asthma (childhood onset),childhood onset asthma,GCST007800,17:45380520
rs143326447-<b>?</b>,2 x 10-9,,NR,1.071,'-,[1.05-1.09],"MIR4435-2HG, SOCAR",Asthma (childhood onset),childhood onset asthma,GCST007800,2:111511155
rs55743914-<b>?</b>,2 x 10-15,,NR,1.071,'-,[1.05-1.09],PTPRK,Asthma (childhood onset),childhood onset asthma,GCST007800,6:127972417
rs12531500-<b>?</b>,7 x 10-22,,NR,1.073,'-,[1.06-1.09],"ITGB8, EEF1A1P27",Asthma (childhood onset),childhood onset asthma,GCST007800,7:20504586
rs188074962-<b>?</b>,2 x 10-20,,NR,1.073,'-,[1.06-1.09],"RPL12P33, HNF1A-AS1",Asthma (childhood onset),childhood onset asthma,GCST007800,12:120927628
rs12023876-<b>?</b>,5 x 10-21,,NR,1.074,'-,[1.06-1.09],ADORA1,Asthma (childhood onset),childhood onset asthma,GCST007800,1:203124073
rs1617333-<b>?</b>,3 x 10-22,,NR,1.075,'-,[1.06-1.09],CD247,Asthma (childhood onset),childhood onset asthma,GCST007800,1:167467033
rs479844-<b>?</b>,3 x 10-23,,NR,1.075,'-,[1.06-1.09],"AP5B1, OVOL1",Asthma (childhood onset),childhood onset asthma,GCST007800,11:65784486
rs1887704-<b>?</b>,5 x 10-20,,NR,1.075,'-,[1.06-1.09],UBAC2,Asthma (childhood onset),childhood onset asthma,GCST007800,13:99322238
rs449454-<b>?</b>,2 x 10-22,,NR,1.076,'-,[1.06-1.09],NDFIP1,Asthma (childhood onset),childhood onset asthma,GCST007800,5:142153497
rs34445740-<b>?</b>,8 x 10-20,,NR,1.076,'-,[1.06-1.09],SMAD3,Asthma (childhood onset),childhood onset asthma,GCST007800,15:67183427
