"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
rs11065979-<b>C</b>,"1 x 10-12",,0.56,'-,"0.2798 years increase",[0.2-0.36],"BRAP, ATXN2-AS","Parental lifespan","parental longevity",GCST009890,12:111621753
rs8042849-<b>T</b>,"2 x 10-26",,0.65,'-,"0.4368 years increase",[0.36-0.52],HYKK,"Parental lifespan","parental longevity",GCST009890,15:78525587
rs6224-<b>G</b>,"1 x 10-10",,0.52,'-,"0.2507 years increase",[0.17-0.33],FURIN,"Parental lifespan","parental longevity",GCST009890,15:90880313
rs12924886-<b>A</b>,"1 x 10-8",,0.8,'-,"0.2798 years increase",[0.18-0.38],"TXNL4B, DHODH","Parental lifespan","parental longevity",GCST009890,16:72041694
rs142158911-<b>A</b>,"8 x 10-9",,0.12,'-,"0.355 years increase",[0.23-0.48],"SMARCA4, LDLR","Parental lifespan","parental longevity",GCST009890,19:11079858
rs429358-<b>T</b>,"3 x 10-83",,0.85,'-,"1.0561 years increase",[0.95-1.16],'-,"Parental lifespan","parental longevity",GCST009890,"Mapping not available"
rs11556924-<b>T</b>,"4 x 10-7",,0.386,'-,"0.0202 unit increase",[0.012-0.028],ZC3HC1,"Parental lifespan","parental longevity",GCST009890,7:130023656
rs6944634-<b>C</b>,"1 x 10-6",,0.782,'-,"0.0246 unit increase",[0.015-0.034],POM121C,"Parental lifespan","parental longevity",GCST009890,7:75432493
rs602633-<b>T</b>,"3 x 10-6",,0.218,'-,"0.0218 unit increase",[0.013-0.031],"CELSR2, PSRC1","Parental lifespan","parental longevity",GCST009890,1:109278889
rs6744653-<b>A</b>,"6 x 10-8",,0.174,'-,"0.0277 unit increase",[0.018-0.038],"TMEM18, LINC01875","Parental lifespan","parental longevity",GCST009890,2:628524
