ID,Imprinted Gene,Gene,Paternal/Maternal,Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location,Grouping
69,RAC1,CYRIB,Not specified,rs298601-<b>T</b>,7 x 10-14,(conditional-joint),0.5237,'-,0.0105 unit decrease,[0.0078-0.0132],CYRIB,Educational attainment (years of education),self reported educational attainment,GCST006442,8:129920181,Educational and Intelligence
387,ESR2,ESR2,Not specified,rs1152595-<b>T</b>,6 x 10-11,(MTAG),0.5416,'-,0.0086 unit decrease,[0.0061-0.0111],"ESR2, SYNE2",Educational attainment (MTAG),self reported educational attainment,GCST006571,14:64208263,Educational and Intelligence
389,ESR2,ESR2,Not specified,rs7146434-<b>?</b>,3 x 10-11,,NR,'-,0.013552505 unit decrease,[0.0096-0.0176],ESR2,"Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)","schizophrenia, intelligence, self reported educational attainment",GCST008595,14:64259785,Educational and Intelligence
390,ESR2,ESR2,Not specified,rs6573552-<b>T</b>,1 x 10-10,,0.496,'-,0.009 unit decrease,[0.0063-0.0117],ESR2,Educational attainment (years of education),self reported educational attainment,GCST006442,14:64283515,Educational and Intelligence
2507,RAC1,PAK4,Not specified,rs144427251-<b>?</b>,9 x 10-6,,NR,'-,4.444 z-score increase,'-,"NCCRP1, PAK4",General cognitive ability,intelligence,GCST006269,19:39191960,Educational and Intelligence
2509,RAC1,PAK5,Not specified,rs6108331-<b>T</b>,7 x 10-7,,NR,'-,0.13761948 unit decrease,[0.084-0.192],PAK5,Abstraction and mental flexibility,executive function measurement,GCST009303,20:9704965,Educational and Intelligence
2510,RAC1,PAK5,Not specified,rs221013-<b>T</b>,1 x 10-8,(MTAG),0.3638,'-,0.0106 unit increase,[0.0069-0.0143],PAK5,Self-reported math ability (MTAG),mathematical ability,GCST006569,20:9834880,Educational and Intelligence
2909,RAC1,TIAM2,Not specified,rs11751128-<b>?</b>,4 x 10-6,,NR,'-,4.621 z-score decrease,'-,TIAM2,General cognitive ability,intelligence,GCST006269,6:155240662,Educational and Intelligence
3027,TP53,WRAP53,Not specified,rs7640-<b>?</b>,7 x 10-7,,NR,'-,0.05 unit increase,[0.03-0.07],WRAP53,Cognitive function,intelligence,GCST004077,17:7703404,Educational and Intelligence
58,RAC1,CYRIA,Not specified,rs7552-<b>G</b>,6 x 10-22,,0.7,1.369863,'-,[NR],"AC104623.1, CYRIA",Nonsyndromic cleft lip with cleft palate,"Cleft palate, cleft lip",GCST004166,2:16552660,Facial Morphology
59,RAC1,CYRIA,Not specified,rs7552-<b>G</b>,6 x 10-17,,0.708,1.5576323,'-,NR,"AC104623.1, CYRIA",Nonsyndromic cleft lip,cleft lip,GCST009357,2:16552660,Facial Morphology
60,RAC1,CYRIA,Not specified,rs7552-<b>G</b>,3 x 10-6,,0.708,1.2562814,'-,NR,"AC104623.1, CYRIA",Nonsyndromic cleft palate,Cleft palate,GCST009356,2:16552660,Facial Morphology
61,RAC1,CYRIA,Not specified,rs7552-<b>?</b>,3 x 10-8,,NR,'-,0.04 unit increase,[0.028-0.052],"AC104623.1, CYRIA",Orofacial clefts,Oral cleft,GCST011088,2:16552660,Facial Morphology
94,RAC1,CYRIB,Not specified,rs12548670-<b>?</b>,1 x 10-8,,NR,'-,'-,'-,CYRIB,Balding type 1,balding measurement,GCST007038,8:129998452,Facial Morphology
95,RAC1,CYRIB,Not specified,rs12548670-<b>A</b>,1 x 10-10,,0.323613,'-,0.0215372 unit increase,[0.015-0.028],CYRIB,Male-pattern baldness,balding measurement,GCST007020,8:129998452,Facial Morphology
1085,HNF1A,HNF1A,Not specified,rs2649999-<b>?</b>,7 x 10-8,,NR,'-,'-,'-,HNF1A-AS1,Hair color,hair colour measurement,GCST007082,12:120942741,Facial Morphology
1211,HNF1A,HNF1A-AS1,Not specified,rs2649999-<b>?</b>,7 x 10-8,,NR,'-,'-,'-,HNF1A-AS1,Hair color,hair colour measurement,GCST007082,12:120942741,Facial Morphology
2462,RAC1,PAK1,Not specified,rs527589-<b>?</b>,3 x 10-6,(CL_CLP),NR,1.75,'-,[1.37-2.22],PAK1,Orofacial clefts,Orofacial clefting syndrome,GCST001442,11:77443594,Facial Morphology
954,HNF1A,HNF1A,Not specified,rs7135337-<b>?</b>,5 x 10-9,,NR,'-,'-,'-,HNF1A-AS1,Menarche (age at onset),age at menarche,GCST007078,12:120966352,Female Reproductive System
1071,HNF1A,HNF1A,Not specified,rs7953249-<b>G</b>,5 x 10-10,,0.417632,1.0834533,'-,[1.05604177574809-1.1115762691869],HNF1A-AS1,Epithelial ovarian cancer,ovarian carcinoma,GCST004462,12:120965921,Female Reproductive System
1072,HNF1A,HNF1A,Not specified,rs7953249-<b>G</b>,6 x 10-6,,0.417632,1.0621586,'-,[1.0348111352015-1.09022867520121],HNF1A-AS1,Invasive epithelial ovarian cancer,ovarian carcinoma,GCST004415,12:120965921,Female Reproductive System
1073,HNF1A,HNF1A,Not specified,rs7953249-<b>G</b>,8 x 10-7,,0.417632,1.0811644,'-,[1.04824881016487-1.11511353852335],HNF1A-AS1,High-grade serous ovarian cancer,ovarian serous carcinoma,GCST004480,12:120965921,Female Reproductive System
1074,HNF1A,HNF1A,Not specified,rs7953249-<b>G</b>,3 x 10-7,,0.417632,1.0817573,'-,[1.04973458497305-1.11475700006623],HNF1A-AS1,Serous invasive ovarian cancer,ovarian serous carcinoma,GCST004478,12:120965921,Female Reproductive System
1078,HNF1A,HNF1A,Not specified,rs2464195-<b>G</b>,3 x 10-8,,0.63,1.0752687,'-,[1.04-1.1],HNF1A,"Breast cancer (estrogen-receptor negative, progesterone-receptor negative, and human epidermal growth factor-receptor negative)",triple-negative breast cancer,GCST010100,12:120997672,Female Reproductive System
1154,HNF1A,HNF1A-AS1,Not specified,rs7135337-<b>?</b>,5 x 10-9,,NR,'-,'-,'-,HNF1A-AS1,Menarche (age at onset),age at menarche,GCST007078,12:120966352,Female Reproductive System
1206,HNF1A,HNF1A-AS1,Not specified,rs7953249-<b>G</b>,5 x 10-10,,0.417632,1.0834533,'-,[1.05604177574809-1.1115762691869],HNF1A-AS1,Epithelial ovarian cancer,ovarian carcinoma,GCST004462,12:120965921,Female Reproductive System
1207,HNF1A,HNF1A-AS1,Not specified,rs7953249-<b>G</b>,6 x 10-6,,0.417632,1.0621586,'-,[1.0348111352015-1.09022867520121],HNF1A-AS1,Invasive epithelial ovarian cancer,ovarian carcinoma,GCST004415,12:120965921,Female Reproductive System
1208,HNF1A,HNF1A-AS1,Not specified,rs7953249-<b>G</b>,8 x 10-7,,0.417632,1.0811644,'-,[1.04824881016487-1.11511353852335],HNF1A-AS1,High-grade serous ovarian cancer,ovarian serous carcinoma,GCST004480,12:120965921,Female Reproductive System
1209,HNF1A,HNF1A-AS1,Not specified,rs7953249-<b>G</b>,3 x 10-7,,0.417632,1.0817573,'-,[1.04973458497305-1.11475700006623],HNF1A-AS1,Serous invasive ovarian cancer,ovarian serous carcinoma,GCST004478,12:120965921,Female Reproductive System
2464,RAC1,PAK1,Not specified,rs571866661-<b>C</b>,5 x 10-7,,0.88,1.2820514,'-,[1.16-1.43],"TOMM20P1, PAK1",Endometrial cancer (Non-endometrioid histology),endometrial carcinoma,GCST006466,11:77315297,Female Reproductive System
2896,RAC1,TIAM1,Not specified,rs845930-<b>?</b>,8 x 10-6,(overall),NR,1.18,'-,'-,"TIAM1, AP000248.1",Epithelial ovarian cancer,ovarian carcinoma,GCST007728,21:31347809,Female Reproductive System
2933,TP53,TP53,Not specified,rs78378222-<b>G</b>,4 x 10-37,,0.01827,1.74,'-,[1.6-1.89],TP53,Uterine fibroids,uterine fibroid,GCST006462,17:7668434,Female Reproductive System
2934,TP53,TP53,Not specified,rs78378222-<b>G</b>,3 x 10-33,,0.01,1.8518518,'-,[1.67-2.04],TP53,Uterine fibroids,uterine fibroid,GCST008423,17:7668434,Female Reproductive System
2935,TP53,TP53,Not specified,rs78378222-<b>G</b>,2 x 10-7,,0.99,1.69,'-,[1.39-2.08],TP53,Uterine fibroids and heavy menstrual bleeding,"uterine fibroid, Menorrhagia",GCST009156,17:7668434,Female Reproductive System
2936,TP53,TP53,Not specified,rs78378222-<b>T</b>,7 x 10-31,,0.99,1.54,'-,[1.43-1.66],TP53,Uterine fibroids,uterine fibroid,GCST009158,17:7668434,Female Reproductive System
2977,TP53,TP53,Not specified,rs78378222-<b>?</b>,2 x 10-9,(mixed effect),NR,'-,'-,'-,TP53,Invasive breast cancer,breast carcinoma,GCST010099,17:7668434,Female Reproductive System
2978,TP53,TP53,Not specified,rs78378222-<b>T</b>,1 x 10-8,,0.99,1.4492754,'-,[1.3-1.61],TP53,"Breast cancer (estrogen-receptor negative, progesterone-receptor negative, and human epidermal growth factor-receptor negative)",triple-negative breast cancer,GCST010100,17:7668434,Female Reproductive System
2892,RAC1,TIAM1,Not specified,rs2253204-<b>?</b>,2 x 10-8,,NR,'-,'-,'-,TIAM1,DNA methylation variation (age effect),DNA methylation,GCST006660,21:31255676,Genetic Regulation
2938,TP53,TP53,Not specified,rs78378222-<b>G</b>,3 x 10-28,,0.01,'-,0.013 unit decrease,NR,TP53,Mosaic loss of chromosome Y (Y chromosome dosage),mosaic loss of chromosome Y measurement,GCST009375,17:7668434,Genetic Regulation
2939,TP53,TP53,Not specified,rs201753350-<b>T</b>,1 x 10-8,,0.0062,'-,0.15 unit decrease,NR,TP53,Mosaic loss of chromosome Y (Y chromosome dosage),mosaic loss of chromosome Y measurement,GCST009066,17:7676387,Genetic Regulation
994,HNF1A,HNF1A,Not specified,rs7139079-<b>A</b>,8 x 10-20,,0.592779,'-,0.012527 unit increase,[0.0097-0.0154],HNF1A-AS1,Sex hormone-binding globulin levels,sex hormone-binding globulin measurement,GCST90012107,12:120977490,Hormone
995,HNF1A,HNF1A,Not specified,rs7139079-<b>A</b>,5 x 10-28,,0.592779,'-,0.0128703 unit increase,[0.01-0.015],HNF1A-AS1,Sex hormone-binding globulin levels adjusted for BMI,sex hormone-binding globulin measurement,GCST90012106,12:120977490,Hormone
996,HNF1A,HNF1A,Not specified,rs9738226-<b>G</b>,5 x 10-54,,0.622591,'-,0.0194123 unit increase,[0.017-0.022],HNF1A,Sex hormone-binding globulin levels,sex hormone-binding globulin measurement,GCST90012109,12:120985856,Hormone
997,HNF1A,HNF1A,Not specified,rs9738226-<b>G</b>,8 x 10-61,,0.622591,'-,0.0193061 unit increase,[0.017-0.022],HNF1A,Sex hormone-binding globulin levels adjusted for BMI,sex hormone-binding globulin measurement,GCST90012108,12:120985856,Hormone
998,HNF1A,HNF1A,Not specified,rs2393775-<b>A</b>,8 x 10-61,,0.621911,'-,0.0154749 unit increase,[0.014-0.017],HNF1A,Sex hormone-binding globulin levels,sex hormone-binding globulin measurement,GCST90012111,12:120986771,Hormone
999,HNF1A,HNF1A,Not specified,rs2393775-<b>A</b>,2 x 10-80,,0.621911,'-,0.0154313 unit increase,[0.014-0.017],HNF1A,Sex hormone-binding globulin levels adjusted for BMI,sex hormone-binding globulin measurement,GCST90012110,12:120986771,Hormone
1177,HNF1A,HNF1A-AS1,Not specified,rs7139079-<b>A</b>,8 x 10-20,,0.592779,'-,0.012527 unit increase,[0.0097-0.0154],HNF1A-AS1,Sex hormone-binding globulin levels,sex hormone-binding globulin measurement,GCST90012107,12:120977490,Hormone
1178,HNF1A,HNF1A-AS1,Not specified,rs7139079-<b>A</b>,5 x 10-28,,0.592779,'-,0.0128703 unit increase,[0.01-0.015],HNF1A-AS1,Sex hormone-binding globulin levels adjusted for BMI,sex hormone-binding globulin measurement,GCST90012106,12:120977490,Hormone
2914,RAC1,TIAM2,Not specified,rs4482989-<b>T</b>,4 x 10-6,,0.3,'-,0.0219 unit increase,[0.012-0.031],TIAM2,Triiodothyronine levels and thyroxine levels,"thyroxine measurement, triiodothyronine measurement",GCST007680,6:154925584,Hormone
2957,TP53,TP53,Not specified,rs1641549-<b>T</b>,1 x 10-15,(SHBG),0.239,'-,0.127 unit decrease,[NR],TP53,Sex hormone levels,"hormone measurement, sex hormone-binding globulin measurement",GCST002925,17:7671457,Hormone
2958,TP53,TP53,Not specified,rs1625895-<b>T</b>,2 x 10-21,"(Men + Women, Conditional)",0.12,'-,0.12 unit decrease,[0.11-0.13],TP53,Sex hormone-binding globulin levels,sex hormone-binding globulin measurement,GCST001612,17:7674797,Hormone
2999,TP53,TP53TG1,Not specified,rs768159759-<b>A</b>,9 x 10-8,,0.07516,'-,0.0141858 unit increase,[0.0089-0.0195],"TMEM243, TP53TG1",Sex hormone-binding globulin levels,sex hormone-binding globulin measurement,GCST90012107,7:87251423,Hormone
3000,TP53,TP53TG1,Not specified,rs768159759-<b>A</b>,2 x 10-9,,0.07516,'-,0.0138024 unit increase,[0.0092-0.0184],"TMEM243, TP53TG1",Sex hormone-binding globulin levels adjusted for BMI,sex hormone-binding globulin measurement,GCST90012106,7:87251423,Hormone
3001,TP53,TP53TG1,Not specified,rs768159759-<b>A</b>,4 x 10-12,,0.074896,'-,0.0140337 unit increase,[0.0097-0.0183],"TMEM243, TP53TG1",Sex hormone-binding globulin levels adjusted for BMI,sex hormone-binding globulin measurement,GCST90012108,7:87251423,Hormone
3002,TP53,TP53TG1,Not specified,rs768159759-<b>A</b>,2 x 10-9,,0.074896,'-,0.0128709 unit increase,[0.0083-0.0175],"TMEM243, TP53TG1",Sex hormone-binding globulin levels,sex hormone-binding globulin measurement,GCST90012109,7:87251423,Hormone
3003,TP53,TP53TG1,Not specified,rs768159759-<b>A</b>,2 x 10-16,,0.075031,'-,0.0139693 unit increase,[0.01-0.017],"TMEM243, TP53TG1",Sex hormone-binding globulin levels,sex hormone-binding globulin measurement,GCST90012111,7:87251423,Hormone
3004,TP53,TP53TG1,Not specified,rs768159759-<b>A</b>,1 x 10-21,,0.075031,'-,0.0145917 unit increase,[0.011-0.018],"TMEM243, TP53TG1",Sex hormone-binding globulin levels adjusted for BMI,sex hormone-binding globulin measurement,GCST90012110,7:87251423,Hormone
93,RAC1,CYRIB,Not specified,rs11785995-<b>G</b>,2 x 10-10,,0.938,'-,'-,'-,"AC022973.3, CYRIB",Rheumatoid arthritis,rheumatoid arthritis,GCST007843,8:129939865,Immune
906,HNF1A,HNF1A,Not specified,rs2243458-<b>?</b>,4 x 10-8,,'-,0.71,'-,NR,HNF1A,Serum C-reactive protein concentration in visceral obesity (waist-hip ratio),"C-reactive protein measurement, obesity",GCST011577,12:120986687,Immune
907,HNF1A,HNF1A,Not specified,rs2393775-<b>?</b>,2 x 10-6,,'-,0.74,'-,NR,HNF1A,Serum C-reactive protein concentration in obesity,"C-reactive protein measurement, obesity",GCST011581,12:120986771,Immune
908,HNF1A,HNF1A,Not specified,rs2393775-<b>?</b>,3 x 10-8,,'-,0.75,'-,NR,HNF1A,Serum C-reactive protein concentration in visceral obesity (waist circumference),"C-reactive protein measurement, obesity",GCST011576,12:120986771,Immune
1000,HNF1A,HNF1A,Not specified,rs2393794-<b>T</b>,4 x 10-45,,0.813641,'-,0.0367245 unit decrease,[0.032-0.042],"RPL12P33, HNF1A-AS1",C-reactive protein levels,C-reactive protein measurement,GCST009777,12:120941173,Immune
1001,HNF1A,HNF1A,Not specified,rs2650000-<b>?</b>,2 x 10-37,,NR,'-,0.1175085 unit increase,[0.1-0.136],HNF1A-AS1,C-reactive protein levels,C-reactive protein measurement,GCST008055,12:120951159,Immune
1002,HNF1A,HNF1A,Not specified,rs11065365-<b>A</b>,2 x 10-10,,0.55,'-,0.0513 unit decrease,'-,HNF1A-AS1,E-selectin levels,e-selectin measurement,GCST90012000,12:120954237,Immune
1003,HNF1A,HNF1A,Not specified,rs7305618-<b>?</b>,1 x 10-16,,NR,'-,0.07710409 unit increase,[0.059-0.095],HNF1A-AS1,C-reactive protein levels,C-reactive protein measurement,GCST008055,12:120965129,Immune
1004,HNF1A,HNF1A,Not specified,rs7305618-<b>T</b>,1 x 10-8,,0.52,'-,0.267 unit increase,[0.18-0.36],HNF1A-AS1,C-reactive protein,C-reactive protein measurement,GCST001093,12:120965129,Immune
1005,HNF1A,HNF1A,Not specified,rs7953249-<b>?</b>,6 x 10-38,,NR,'-,0.1065396 unit increase,[0.09-0.123],HNF1A-AS1,C-reactive protein levels,C-reactive protein measurement,GCST008055,12:120965921,Immune
1006,HNF1A,HNF1A,Not specified,rs2244608-<b>?</b>,9 x 10-7,,'-,0.84,'-,NR,"HNF1A, HNF1A-AS1",Serum C-reactive protein concentration in high fat diet,"fat intake measurement, C-reactive protein measurement",GCST011578,12:120979185,Immune
1007,HNF1A,HNF1A,Not specified,rs1169284-<b>?</b>,3 x 10-29,,NR,'-,0.05766 unit decrease,[0.048-0.068],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST006012,12:120982123,Immune
1008,HNF1A,HNF1A,Not specified,rs7979473-<b>A</b>,1 x 10-10,(AA women),0.443,'-,0.119 unit decrease,[0.082-0.156],HNF1A,C-reactive protein,C-reactive protein measurement,GCST001650,12:120982457,Immune
1009,HNF1A,HNF1A,Not specified,rs7979473-<b>?</b>,1 x 10-46,,NR,'-,0.1175212 unit increase,[0.1-0.13],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST008055,12:120982457,Immune
1010,HNF1A,HNF1A,Not specified,rs1183910-<b>A</b>,6 x 10-128,,NR,'-,'-,'-,HNF1A,C-reactive protein levels or LDL-cholesterol levels (pleiotropy),"low density lipoprotein cholesterol measurement, C-reactive protein measurement",GCST003679,12:120983004,Immune
1012,HNF1A,HNF1A,Not specified,rs1183910-<b>G</b>,4 x 10-12,,0.709,'-,0.054 unit increase,[NR],HNF1A,C-reactive protein,C-reactive protein measurement,GCST002086,12:120983004,Immune
1013,HNF1A,HNF1A,Not specified,rs1183910-<b>?</b>,8 x 10-40,,NR,'-,0.1223252 unit decrease,[0.1-0.14],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST008055,12:120983004,Immune
1014,HNF1A,HNF1A,Not specified,rs1183910-<b>?</b>,2 x 10-77,,'-,'-,0.0833 unit increase,[0.074-0.092],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST011350,12:120983004,Immune
1015,HNF1A,HNF1A,Not specified,rs1183910-<b>G</b>,2 x 10-124,,NR,'-,0.149 unit increase,[0.14-0.16],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST000965,12:120983004,Immune
1016,HNF1A,HNF1A,Not specified,rs1183910-<b>T</b>,1 x 10-30,,NR,'-,13.8 % decrease,[10.9-16.6],HNF1A,C-reactive protein,C-reactive protein measurement,GCST000430,12:120983004,Immune
1017,HNF1A,HNF1A,Not specified,rs7970695-<b>G</b>,3 x 10-1043,,0.376921,'-,0.144095 unit decrease,[0.14-0.15],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST009777,12:120985573,Immune
1018,HNF1A,HNF1A,Not specified,rs9738226-<b>A</b>,1 x 10-313,(BMI-adjusted),0.39,'-,0.148 unit decrease,[0.14-0.16],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST007615,12:120985856,Immune
1019,HNF1A,HNF1A,Not specified,rs2393791-<b>?</b>,2 x 10-42,,NR,'-,0.1145361 unit increase,[0.098-0.131],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST008055,12:120986153,Immune
1020,HNF1A,HNF1A,Not specified,rs2393791-<b>C</b>,3 x 10-9,(CRP),0.478,'-,0.049 mg/dl decrease,[NR],HNF1A,C-reactive protein and white blood cell count,C-reactive protein measurement,GCST001605,12:120986153,Immune
1021,HNF1A,HNF1A,Not specified,rs2393791-<b>G</b>,3 x 10-10,,0.479,'-,0.122 unit decrease,[NR],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST002424,12:120986153,Immune
1022,HNF1A,HNF1A,Not specified,rs2393791-<b>A</b>,5 x 10-6,,0.409,'-,4.59 unit increase,'-,HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST011657,12:120986153,Immune
1023,HNF1A,HNF1A,Not specified,rs2393776-<b>?</b>,1 x 10-10,,'-,0.65,'-,NR,HNF1A,Serum C-reactive protein concentration in low fat diet,"fat intake measurement, C-reactive protein measurement",GCST011579,12:120986603,Immune
1024,HNF1A,HNF1A,Not specified,rs2243458-<b>?</b>,2 x 10-12,,'-,0.8,'-,[NR],HNF1A,Serum C-reactive protein concentration,C-reactive protein measurement,GCST011583,12:120986687,Immune
1025,HNF1A,HNF1A,Not specified,rs2243458-<b>?</b>,1 x 10-10,,'-,0.78,'-,NR,HNF1A,Serum C-reactive protein concentration in non-obese individuals,C-reactive protein measurement,GCST011582,12:120986687,Immune
1026,HNF1A,HNF1A,Not specified,rs7310409-<b>?</b>,3 x 10-44,,NR,'-,0.1155503 unit increase,[0.099-0.132],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST008055,12:120987058,Immune
1027,HNF1A,HNF1A,Not specified,rs7310409-<b>A</b>,8 x 10-269,,0.39,'-,0.147 unit decrease,[0.14-0.15],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST007615,12:120987058,Immune
1028,HNF1A,HNF1A,Not specified,rs7310409-<b>A</b>,7 x 10-17,,NR,'-,0.15 mg/dl decrease,[NR],HNF1A,C-reactive protein,C-reactive protein measurement,GCST000178,12:120987058,Immune
1029,HNF1A,HNF1A,Not specified,rs7310409-<b>G</b>,3 x 10-8,,0.47,'-,0.07 unit increase,[0.04-0.10],HNF1A,C-reactive protein,C-reactive protein measurement,GCST000933,12:120987058,Immune
1030,HNF1A,HNF1A,Not specified,rs7310409-<b>G</b>,3 x 10-299,,0.39,'-,0.137 unit increase,[0.13-0.14],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST007614,12:120987058,Immune
1031,HNF1A,HNF1A,Not specified,rs2259816-<b>T</b>,3 x 10-10,(HA women),0.379,'-,0.141 unit increase,[0.092-0.190],HNF1A,C-reactive protein,C-reactive protein measurement,GCST001650,12:120997784,Immune
1032,HNF1A,HNF1A,Not specified,rs2259816-<b>?</b>,2 x 10-37,,NR,'-,0.114373 unit decrease,[0.097-0.132],HNF1A,C-reactive protein levels,C-reactive protein measurement,GCST008055,12:120997784,Immune
1033,HNF1A,HNF1A,Not specified,rs1169310-<b>?</b>,1 x 10-37,,NR,'-,0.1145761 unit decrease,[0.097-0.132],"C12orf43, HNF1A",C-reactive protein levels,C-reactive protein measurement,GCST008055,12:121001630,Immune
1034,HNF1A,HNF1A,Not specified,rs1169310-<b>A</b>,2 x 10-8,,0.38,'-,0.13 mg/l decrease,[0.08-0.17],"C12orf43, HNF1A",C-reactive protein,C-reactive protein measurement,GCST000179,12:121001630,Immune
1011,HNF1A,HNF1A,Not specified,rs1183910-<b>A</b>,8 x 10-128,,NR,'-,'-,'-,HNF1A,C-reactive protein levels or total cholesterol levels (pleiotropy),"total cholesterol measurement, C-reactive protein measurement",GCST003678,12:120983004,Immune
1047,HNF1A,HNF1A,Not specified,rs2650000-<b>A</b>,3 x 10-11,(CRP),0.45,'-,0.4 mmol/l decrease,[0.25-0.55],HNF1A-AS1,Metabolic traits,inflammatory response,GCST000292,12:120951159,Immune
1179,HNF1A,HNF1A-AS1,Not specified,rs2393794-<b>T</b>,4 x 10-45,,0.813641,'-,0.0367245 unit decrease,[0.032-0.042],"RPL12P33, HNF1A-AS1",C-reactive protein levels,C-reactive protein measurement,GCST009777,12:120941173,Immune
1180,HNF1A,HNF1A-AS1,Not specified,rs2650000-<b>?</b>,2 x 10-37,,NR,'-,0.1175085 unit increase,[0.1-0.136],HNF1A-AS1,C-reactive protein levels,C-reactive protein measurement,GCST008055,12:120951159,Immune
1181,HNF1A,HNF1A-AS1,Not specified,rs11065365-<b>A</b>,2 x 10-10,,0.55,'-,0.0513 unit decrease,'-,HNF1A-AS1,E-selectin levels,e-selectin measurement,GCST90012000,12:120954237,Immune
1182,HNF1A,HNF1A-AS1,Not specified,rs7305618-<b>?</b>,1 x 10-16,,NR,'-,0.07710409 unit increase,[0.059-0.095],HNF1A-AS1,C-reactive protein levels,C-reactive protein measurement,GCST008055,12:120965129,Immune
1183,HNF1A,HNF1A-AS1,Not specified,rs7305618-<b>T</b>,1 x 10-8,,0.52,'-,0.267 unit increase,[0.18-0.36],HNF1A-AS1,C-reactive protein,C-reactive protein measurement,GCST001093,12:120965129,Immune
1184,HNF1A,HNF1A-AS1,Not specified,rs7953249-<b>?</b>,6 x 10-38,,NR,'-,0.1065396 unit increase,[0.09-0.123],HNF1A-AS1,C-reactive protein levels,C-reactive protein measurement,GCST008055,12:120965921,Immune
1185,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>?</b>,9 x 10-7,,'-,0.84,'-,NR,"HNF1A, HNF1A-AS1",Serum C-reactive protein concentration in high fat diet,"fat intake measurement, C-reactive protein measurement",GCST011578,12:120979185,Immune
1191,HNF1A,HNF1A-AS1,Not specified,rs2650000-<b>A</b>,3 x 10-11,(CRP),0.45,'-,0.4 mmol/l decrease,[0.25-0.55],HNF1A-AS1,Metabolic traits,inflammatory response,GCST000292,12:120951159,Immune
2513,RAC1,PAK5,Not specified,rs6056732-<b>C</b>,3 x 10-6,,0.09,1.6393442,'-,[1.33-2.00],PAK5,Atopy,atopy,GCST006040,20:9595973,Immune
2514,RAC1,PAK5,Not specified,rs78653452-<b>G</b>,1 x 10-6,,'-,'-,0.7362 SD units increase,[0.43-1.04],PAK5,Growth-regulated protein alpha levels,growth-regulated alpha protein measurement,GCST004457,20:9781407,Immune
2893,RAC1,TIAM1,Not specified,rs73199525-<b>?</b>,7 x 10-6,,NR,'-,'-,'-,TIAM1,Chagas cardiomyopathy in Tripanosoma cruzi seropositivity,"Chagas cardiomyopathy, Trypanosoma cruzi seropositivity",GCST002285,21:31512535,Immune
2897,RAC1,TIAM1,Not specified,rs61550741-<b>G</b>,1 x 10-6,(phenotype 2),NR,2.27,'-,[NR],TIAM1,Response to efavirenz-containing treatment in HIV 1 infection (virologic failure),"HIV-1 infection, response to efavirenz, virologic response measurement",GCST002771,21:31133966,Immune
911,HNF1A,HNF1A,Not specified,rs1169288-<b>?</b>,2 x 10-9,,NR,'-,0.02719 unit decrease,[0.018-0.036],"HNF1A-AS1, HNF1A",Chloride levels,chloride measurement,GCST006030,12:120978847,Kidney
969,HNF1A,HNF1A,Not specified,rs780518365-<b>G</b>,4 x 10-11,,3.50E-04,7.052,'-,[3.95-12.60],HNF1A,Glucosuria,Glycosuria,GCST008614,12:120992362,Kidney
974,HNF1A,HNF1A,Not specified,rs766982432-<b>G</b>,3 x 10-13,,1.70E-04,19.461,'-,[8.76-43.40],HNF1A,Glucosuria,Glycosuria,GCST008614,12:120994315,Kidney
1035,HNF1A,HNF1A,Not specified,rs1169286-<b>?</b>,3 x 10-10,,NR,'-,0.02229 unit increase,[0.015-0.029],HNF1A,Blood urea nitrogen levels,blood urea nitrogen measurement,GCST005986,12:120981253,Kidney
1053,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,5 x 10-8,(East Asian),0.4958,'-,0.0355 mg/dL increase,[0.023-0.048],"HNF1A-AS1, HNF1A",Urate levels,urate measurement,GCST008972,12:120978847,Kidney
1054,HNF1A,HNF1A,Not specified,rs1800574-<b>T</b>,3 x 10-12,,0.0314,'-,0.080982 mg/dL decrease,[0.058-0.104],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST008971,12:120979061,Kidney
1055,HNF1A,HNF1A,Not specified,rs1800574-<b>T</b>,3 x 10-14,,0.033,'-,0.0846 mg/dL decrease,[0.063-0.106],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST008972,12:120979061,Kidney
